case_id,label,gauss_a,gauss_b,distance_m,dist_bin_lo,match_group,variant
DouBanLv1_c3_c2,1,22618,28143,0.06774369914933397,0.06,155123,1v5
DouBanLv1_c3_c2,1,2920,18187,0.06673428352996279,0.06,155123,1v5
DouBanLv1_c3_c2,1,43955,50833,0.06254071123030289,0.06,155123,1v5
DouBanLv1_c3_c2,1,5788,22705,0.062073362603612306,0.06,155123,1v5
DouBanLv1_c3_c2,0,24407,1144,0.06918937995247591,0.06,155124,1v5
DouBanLv1_c3_c2,1,2209,23997,0.06107281110915619,0.06,155124,1v5
DouBanLv1_c3_c2,1,22618,28143,0.06774369914933397,0.06,155124,1v5
DouBanLv1_c3_c2,1,2920,18187,0.06673428352996279,0.06,155124,1v5
DouBanLv1_c3_c2,1,43955,50833,0.06254071123030289,0.06,155124,1v5
DouBanLv1_c3_c2,1,5788,22705,0.062073362603612306,0.06,155124,1v5
DouBanLv1_c3_c2,0,24407,1178,0.05650453863295036,0.05,155125,1v5
DouBanLv1_c3_c2,1,16340,39564,0.057269356066413035,0.05,155125,1v5
DouBanLv1_c3_c2,1,6817,11861,0.05916975601173271,0.05,155125,1v5
DouBanLv1_c3_c2,1,2236,40400,0.052783224210632106,0.05,155125,1v5
DouBanLv1_c3_c2,1,5594,29442,0.051929659373155225,0.05,155125,1v5
DouBanLv1_c3_c2,1,948,25051,0.05656891594762935,0.05,155125,1v5
DouBanLv1_c3_c2,0,24407,4236,0.04424741615163711,0.04,155126,1v5
DouBanLv1_c3_c2,1,30775,36463,0.04108251933405179,0.04,155126,1v5
DouBanLv1_c3_c2,1,3935,7363,0.04238243826957726,0.04,155126,1v5
DouBanLv1_c3_c2,1,17792,49916,0.043911361310511654,0.04,155126,1v5
DouBanLv1_c3_c2,1,16495,40836,0.04748961851489409,0.04,155126,1v5
DouBanLv1_c3_c2,1,3993,37946,0.043915302285120465,0.04,155126,1v5
DouBanLv1_c3_c2,0,24407,5417,0.04375543491931654,0.04,155127,1v5
DouBanLv1_c3_c2,1,30775,36463,0.04108251933405179,0.04,155127,1v5
DouBanLv1_c3_c2,1,3935,7363,0.04238243826957726,0.04,155127,1v5
DouBanLv1_c3_c2,1,17792,49916,0.043911361310511654,0.04,155127,1v5
DouBanLv1_c3_c2,1,16495,40836,0.04748961851489409,0.04,155127,1v5
DouBanLv1_c3_c2,1,3993,37946,0.043915302285120465,0.04,155127,1v5
DouBanLv1_c3_c2,0,24407,5480,0.042706451025495897,0.04,155128,1v5
DouBanLv1_c3_c2,1,30775,36463,0.04108251933405179,0.04,155128,1v5
DouBanLv1_c3_c2,1,3935,7363,0.04238243826957726,0.04,155128,1v5
DouBanLv1_c3_c2,1,17792,49916,0.043911361310511654,0.04,155128,1v5
DouBanLv1_c3_c2,1,16495,40836,0.04748961851489409,0.04,155128,1v5
DouBanLv1_c3_c2,1,3993,37946,0.043915302285120465,0.04,155128,1v5
DouBanLv1_c3_c2,0,24407,5497,0.05395902004347883,0.05,155129,1v5
DouBanLv1_c3_c2,1,16340,39564,0.057269356066413035,0.05,155129,1v5
DouBanLv1_c3_c2,1,6817,11861,0.05916975601173271,0.05,155129,1v5
DouBanLv1_c3_c2,1,2236,40400,0.052783224210632106,0.05,155129,1v5
DouBanLv1_c3_c2,1,5594,29442,0.051929659373155225,0.05,155129,1v5
DouBanLv1_c3_c2,1,948,25051,0.05656891594762935,0.05,155129,1v5
DouBanLv1_c3_c2,0,24407,6885,0.07759752237318994,0.07,155130,1v5
DouBanLv1_c3_c2,1,1689,1742,0.07682436666869986,0.07,155130,1v5
DouBanLv1_c3_c2,1,1062,45083,0.07303705945692761,0.07,155130,1v5
DouBanLv1_c3_c2,1,50822,51682,0.07606365317540453,0.07,155130,1v5
DouBanLv1_c3_c2,1,36968,40285,0.07992643515312513,0.07,155130,1v5
DouBanLv1_c3_c2,1,5997,35789,0.07218119573570751,0.07,155130,1v5
DouBanLv1_c3_c2,0,24407,7763,0.06982629464695483,0.06,155131,1v5
DouBanLv1_c3_c2,1,2209,23997,0.06107281110915619,0.06,155131,1v5
DouBanLv1_c3_c2,1,22618,28143,0.06774369914933397,0.06,155131,1v5
DouBanLv1_c3_c2,1,2920,18187,0.06673428352996279,0.06,155131,1v5
DouBanLv1_c3_c2,1,43955,50833,0.06254071123030289,0.06,155131,1v5
DouBanLv1_c3_c2,1,5788,22705,0.062073362603612306,0.06,155131,1v5
DouBanLv1_c3_c2,0,24407,11282,0.05290191631512323,0.05,155132,1v5
DouBanLv1_c3_c2,1,16340,39564,0.057269356066413035,0.05,155132,1v5
DouBanLv1_c3_c2,1,6817,11861,0.05916975601173271,0.05,155132,1v5
DouBanLv1_c3_c2,1,2236,40400,0.052783224210632106,0.05,155132,1v5
DouBanLv1_c3_c2,1,5594,29442,0.051929659373155225,0.05,155132,1v5
DouBanLv1_c3_c2,1,948,25051,0.05656891594762935,0.05,155132,1v5
DouBanLv1_c3_c2,0,24407,42930,0.08426105380875074,0.08,155133,1v5
DouBanLv1_c3_c2,1,49974,50824,0.08549345149469548,0.08,155133,1v5
DouBanLv1_c3_c2,1,10593,15531,0.08227225097739255,0.08,155133,1v5
DouBanLv1_c3_c2,1,398,5262,0.08061730250192803,0.08,155133,1v5
DouBanLv1_c3_c2,1,5036,13223,0.0806408364785765,0.08,155133,1v5
DouBanLv1_c3_c2,1,864,31869,0.08508639454091912,0.08,155133,1v5
DouBanLv1_c3_c2,0,24407,44952,0.06483503968790336,0.06,155134,1v5
DouBanLv1_c3_c2,1,2209,23997,0.06107281110915619,0.06,155134,1v5
DouBanLv1_c3_c2,1,22618,28143,0.06774369914933397,0.06,155134,1v5
DouBanLv1_c3_c2,1,2920,18187,0.06673428352996279,0.06,155134,1v5
DouBanLv1_c3_c2,1,43955,50833,0.06254071123030289,0.06,155134,1v5
DouBanLv1_c3_c2,1,5788,22705,0.062073362603612306,0.06,155134,1v5
DouBanLv1_c3_c2,0,24407,45700,0.06763565789998133,0.06,155135,1v5
DouBanLv1_c3_c2,1,2209,23997,0.06107281110915619,0.06,155135,1v5
DouBanLv1_c3_c2,1,22618,28143,0.06774369914933397,0.06,155135,1v5
DouBanLv1_c3_c2,1,2920,18187,0.06673428352996279,0.06,155135,1v5
DouBanLv1_c3_c2,1,43955,50833,0.06254071123030289,0.06,155135,1v5
DouBanLv1_c3_c2,1,5788,22705,0.062073362603612306,0.06,155135,1v5
DouBanLv1_c3_c2,0,24407,47515,0.06804044395808291,0.06,155136,1v5
DouBanLv1_c3_c2,1,2209,23997,0.06107281110915619,0.06,155136,1v5
DouBanLv1_c3_c2,1,22618,28143,0.06774369914933397,0.06,155136,1v5
DouBanLv1_c3_c2,1,2920,18187,0.06673428352996279,0.06,155136,1v5
DouBanLv1_c3_c2,1,43955,50833,0.06254071123030289,0.06,155136,1v5
DouBanLv1_c3_c2,1,5788,22705,0.062073362603612306,0.06,155136,1v5
DouBanLv1_c3_c2,0,24407,48300,0.08664618852328243,0.08,155137,1v5
DouBanLv1_c3_c2,1,49974,50824,0.08549345149469548,0.08,155137,1v5
DouBanLv1_c3_c2,1,10593,15531,0.08227225097739255,0.08,155137,1v5
DouBanLv1_c3_c2,1,398,5262,0.08061730250192803,0.08,155137,1v5
DouBanLv1_c3_c2,1,5036,13223,0.0806408364785765,0.08,155137,1v5
DouBanLv1_c3_c2,1,864,31869,0.08508639454091912,0.08,155137,1v5
DouBanLv1_c3_c2,0,25981,1178,0.090483401651703,0.09,163484,1v5
DouBanLv1_c3_c2,1,1302,25802,0.09552144330321967,0.09,163484,1v5
DouBanLv1_c3_c2,1,4246,6885,0.09778774521596992,0.09,163484,1v5
DouBanLv1_c3_c2,1,43488,44657,0.09005201990791638,0.09,163484,1v5
DouBanLv1_c3_c2,1,22912,34624,0.09551531347579827,0.09,163484,1v5
DouBanLv1_c3_c2,1,13109,31914,0.09237545123646929,0.09,163484,1v5
DouBanLv1_c3_c2,0,25981,5417,0.07590379676737771,0.07,163485,1v5
DouBanLv1_c3_c2,1,1689,1742,0.07682436666869986,0.07,163485,1v5
DouBanLv1_c3_c2,1,1062,45083,0.07303705945692761,0.07,163485,1v5
DouBanLv1_c3_c2,1,50822,51682,0.07606365317540453,0.07,163485,1v5
DouBanLv1_c3_c2,1,36968,40285,0.07992643515312513,0.07,163485,1v5
DouBanLv1_c3_c2,1,5997,35789,0.07218119573570751,0.07,163485,1v5
DouBanLv1_c3_c2,0,25981,5497,0.0884681190685192,0.08,163486,1v5
DouBanLv1_c3_c2,1,49974,50824,0.08549345149469548,0.08,163486,1v5
DouBanLv1_c3_c2,1,10593,15531,0.08227225097739255,0.08,163486,1v5
DouBanLv1_c3_c2,1,398,5262,0.08061730250192803,0.08,163486,1v5
DouBanLv1_c3_c2,1,5036,13223,0.0806408364785765,0.08,163486,1v5
DouBanLv1_c3_c2,1,864,31869,0.08508639454091912,0.08,163486,1v5
DouBanLv1_c3_c2,0,25981,6885,0.09753620164344282,0.09,163487,1v5
DouBanLv1_c3_c2,1,1302,25802,0.09552144330321967,0.09,163487,1v5
DouBanLv1_c3_c2,1,4246,6885,0.09778774521596992,0.09,163487,1v5
DouBanLv1_c3_c2,1,43488,44657,0.09005201990791638,0.09,163487,1v5
DouBanLv1_c3_c2,1,22912,34624,0.09551531347579827,0.09,163487,1v5
DouBanLv1_c3_c2,1,13109,31914,0.09237545123646929,0.09,163487,1v5
DouBanLv1_c3_c2,0,26088,5417,0.08453492798215109,0.08,164209,1v5
DouBanLv1_c3_c2,1,49974,50824,0.08549345149469548,0.08,164209,1v5
DouBanLv1_c3_c2,1,10593,15531,0.08227225097739255,0.08,164209,1v5
DouBanLv1_c3_c2,1,398,5262,0.08061730250192803,0.08,164209,1v5
DouBanLv1_c3_c2,1,5036,13223,0.0806408364785765,0.08,164209,1v5
DouBanLv1_c3_c2,1,864,31869,0.08508639454091912,0.08,164209,1v5
DouBanLv1_c3_c2,0,26088,6885,0.09722259708970671,0.09,164210,1v5
DouBanLv1_c3_c2,1,1302,25802,0.09552144330321967,0.09,164210,1v5
DouBanLv1_c3_c2,1,4246,6885,0.09778774521596992,0.09,164210,1v5
DouBanLv1_c3_c2,1,43488,44657,0.09005201990791638,0.09,164210,1v5
DouBanLv1_c3_c2,1,22912,34624,0.09551531347579827,0.09,164210,1v5
DouBanLv1_c3_c2,1,13109,31914,0.09237545123646929,0.09,164210,1v5
DouBanLv1_c3_c2,0,26338,5417,0.08352353362028431,0.08,165458,1v5
DouBanLv1_c3_c2,1,49974,50824,0.08549345149469548,0.08,165458,1v5
DouBanLv1_c3_c2,1,10593,15531,0.08227225097739255,0.08,165458,1v5
DouBanLv1_c3_c2,1,398,5262,0.08061730250192803,0.08,165458,1v5
DouBanLv1_c3_c2,1,5036,13223,0.0806408364785765,0.08,165458,1v5
DouBanLv1_c3_c2,1,864,31869,0.08508639454091912,0.08,165458,1v5
DouBanLv1_c3_c2,0,26338,6885,0.09915120519659672,0.09,165459,1v5
DouBanLv1_c3_c2,1,1302,25802,0.09552144330321967,0.09,165459,1v5
DouBanLv1_c3_c2,1,4246,6885,0.09778774521596992,0.09,165459,1v5
DouBanLv1_c3_c2,1,43488,44657,0.09005201990791638,0.09,165459,1v5
DouBanLv1_c3_c2,1,22912,34624,0.09551531347579827,0.09,165459,1v5
DouBanLv1_c3_c2,1,13109,31914,0.09237545123646929,0.09,165459,1v5
DouBanLv1_c3_c2,0,26973,1178,0.08812372930772774,0.08,168739,1v5
DouBanLv1_c3_c2,1,49974,50824,0.08549345149469548,0.08,168739,1v5
DouBanLv1_c3_c2,1,10593,15531,0.08227225097739255,0.08,168739,1v5
DouBanLv1_c3_c2,1,398,5262,0.08061730250192803,0.08,168739,1v5
DouBanLv1_c3_c2,1,5036,13223,0.0806408364785765,0.08,168739,1v5
DouBanLv1_c3_c2,1,864,31869,0.08508639454091912,0.08,168739,1v5
DouBanLv1_c3_c2,0,26973,5417,0.0743761385239489,0.07,168740,1v5
DouBanLv1_c3_c2,1,1689,1742,0.07682436666869986,0.07,168740,1v5
DouBanLv1_c3_c2,1,1062,45083,0.07303705945692761,0.07,168740,1v5
DouBanLv1_c3_c2,1,50822,51682,0.07606365317540453,0.07,168740,1v5
DouBanLv1_c3_c2,1,36968,40285,0.07992643515312513,0.07,168740,1v5
DouBanLv1_c3_c2,1,5997,35789,0.07218119573570751,0.07,168740,1v5
DouBanLv1_c3_c2,0,26973,5497,0.08686545760182916,0.08,168741,1v5
DouBanLv1_c3_c2,1,49974,50824,0.08549345149469548,0.08,168741,1v5
DouBanLv1_c3_c2,1,10593,15531,0.08227225097739255,0.08,168741,1v5
DouBanLv1_c3_c2,1,398,5262,0.08061730250192803,0.08,168741,1v5
DouBanLv1_c3_c2,1,5036,13223,0.0806408364785765,0.08,168741,1v5
DouBanLv1_c3_c2,1,864,31869,0.08508639454091912,0.08,168741,1v5
DouBanLv1_c3_c2,0,26973,6885,0.08844525995200701,0.08,168742,1v5
DouBanLv1_c3_c2,1,49974,50824,0.08549345149469548,0.08,168742,1v5
DouBanLv1_c3_c2,1,10593,15531,0.08227225097739255,0.08,168742,1v5
DouBanLv1_c3_c2,1,398,5262,0.08061730250192803,0.08,168742,1v5
DouBanLv1_c3_c2,1,5036,13223,0.0806408364785765,0.08,168742,1v5
DouBanLv1_c3_c2,1,864,31869,0.08508639454091912,0.08,168742,1v5
DouBanLv1_c3_c2,0,30308,1178,0.10017582401445181,0.1,185777,1v5
DouBanLv1_c3_c2,1,38076,46548,0.10375201634313563,0.1,185777,1v5
DouBanLv1_c3_c2,1,21982,37504,0.10246712286779813,0.1,185777,1v5
DouBanLv1_c3_c2,1,6147,50105,0.10133704007708971,0.1,185777,1v5
DouBanLv1_c3_c2,1,12470,23901,0.1023673571863647,0.1,185777,1v5
DouBanLv1_c3_c2,1,2336,43448,0.10531445278507413,0.1,185777,1v5
DouBanLv1_c3_c2,0,30308,5417,0.0965709402659378,0.09,185778,1v5
DouBanLv1_c3_c2,1,1302,25802,0.09552144330321967,0.09,185778,1v5
DouBanLv1_c3_c2,1,4246,6885,0.09778774521596992,0.09,185778,1v5
DouBanLv1_c3_c2,1,43488,44657,0.09005201990791638,0.09,185778,1v5
DouBanLv1_c3_c2,1,22912,34624,0.09551531347579827,0.09,185778,1v5
DouBanLv1_c3_c2,1,13109,31914,0.09237545123646929,0.09,185778,1v5
DouBanLv1_c3_c2,0,30308,5497,0.10113169277686573,0.1,185779,1v5
DouBanLv1_c3_c2,1,38076,46548,0.10375201634313563,0.1,185779,1v5
DouBanLv1_c3_c2,1,21982,37504,0.10246712286779813,0.1,185779,1v5
DouBanLv1_c3_c2,1,6147,50105,0.10133704007708971,0.1,185779,1v5
DouBanLv1_c3_c2,1,12470,23901,0.1023673571863647,0.1,185779,1v5
DouBanLv1_c3_c2,1,2336,43448,0.10531445278507413,0.1,185779,1v5
DouBanLv1_c3_c2,0,30308,6885,0.08232724405586009,0.08,185780,1v5
DouBanLv1_c3_c2,1,49974,50824,0.08549345149469548,0.08,185780,1v5
DouBanLv1_c3_c2,1,10593,15531,0.08227225097739255,0.08,185780,1v5
DouBanLv1_c3_c2,1,398,5262,0.08061730250192803,0.08,185780,1v5
DouBanLv1_c3_c2,1,5036,13223,0.0806408364785765,0.08,185780,1v5
DouBanLv1_c3_c2,1,864,31869,0.08508639454091912,0.08,185780,1v5
DouBanLv1_c3_c2,0,30876,7613,0.08115053945173771,0.08,189013,1v5
DouBanLv1_c3_c2,1,49974,50824,0.08549345149469548,0.08,189013,1v5
DouBanLv1_c3_c2,1,10593,15531,0.08227225097739255,0.08,189013,1v5
DouBanLv1_c3_c2,1,398,5262,0.08061730250192803,0.08,189013,1v5
DouBanLv1_c3_c2,1,5036,13223,0.0806408364785765,0.08,189013,1v5
DouBanLv1_c3_c2,1,864,31869,0.08508639454091912,0.08,189013,1v5
DouBanLv1_c3_c2,0,32613,7613,0.07638132141494221,0.07,197265,1v5
DouBanLv1_c3_c2,1,1689,1742,0.07682436666869986,0.07,197265,1v5
DouBanLv1_c3_c2,1,1062,45083,0.07303705945692761,0.07,197265,1v5
DouBanLv1_c3_c2,1,50822,51682,0.07606365317540453,0.07,197265,1v5
DouBanLv1_c3_c2,1,36968,40285,0.07992643515312513,0.07,197265,1v5
DouBanLv1_c3_c2,1,5997,35789,0.07218119573570751,0.07,197265,1v5
DouBanLv1_c3_c2,0,32613,9074,0.0807511743392996,0.08,197266,1v5
DouBanLv1_c3_c2,1,49974,50824,0.08549345149469548,0.08,197266,1v5
DouBanLv1_c3_c2,1,10593,15531,0.08227225097739255,0.08,197266,1v5
DouBanLv1_c3_c2,1,398,5262,0.08061730250192803,0.08,197266,1v5
DouBanLv1_c3_c2,1,5036,13223,0.0806408364785765,0.08,197266,1v5
DouBanLv1_c3_c2,1,864,31869,0.08508639454091912,0.08,197266,1v5
DouBanLv1_c3_c2,0,32636,7613,0.07157413531544363,0.07,197440,1v5
DouBanLv1_c3_c2,1,1689,1742,0.07682436666869986,0.07,197440,1v5
DouBanLv1_c3_c2,1,1062,45083,0.07303705945692761,0.07,197440,1v5
DouBanLv1_c3_c2,1,50822,51682,0.07606365317540453,0.07,197440,1v5
DouBanLv1_c3_c2,1,36968,40285,0.07992643515312513,0.07,197440,1v5
DouBanLv1_c3_c2,1,5997,35789,0.07218119573570751,0.07,197440,1v5
DouBanLv1_c3_c2,0,32636,9074,0.07001072405210312,0.07,197441,1v5
DouBanLv1_c3_c2,1,1689,1742,0.07682436666869986,0.07,197441,1v5
DouBanLv1_c3_c2,1,1062,45083,0.07303705945692761,0.07,197441,1v5
DouBanLv1_c3_c2,1,50822,51682,0.07606365317540453,0.07,197441,1v5
DouBanLv1_c3_c2,1,36968,40285,0.07992643515312513,0.07,197441,1v5
DouBanLv1_c3_c2,1,5997,35789,0.07218119573570751,0.07,197441,1v5
DouBanLv1_c3_c2,0,34300,7613,0.08154837444080962,0.08,205258,1v5
DouBanLv1_c3_c2,1,49974,50824,0.08549345149469548,0.08,205258,1v5
DouBanLv1_c3_c2,1,10593,15531,0.08227225097739255,0.08,205258,1v5
DouBanLv1_c3_c2,1,398,5262,0.08061730250192803,0.08,205258,1v5
DouBanLv1_c3_c2,1,5036,13223,0.0806408364785765,0.08,205258,1v5
DouBanLv1_c3_c2,1,864,31869,0.08508639454091912,0.08,205258,1v5
DouBanLv1_c3_c2,0,37504,6885,0.09568498139622221,0.09,218869,1v5
DouBanLv1_c3_c2,1,1302,25802,0.09552144330321967,0.09,218869,1v5
DouBanLv1_c3_c2,1,4246,6885,0.09778774521596992,0.09,218869,1v5
DouBanLv1_c3_c2,1,43488,44657,0.09005201990791638,0.09,218869,1v5
DouBanLv1_c3_c2,1,22912,34624,0.09551531347579827,0.09,218869,1v5
DouBanLv1_c3_c2,1,13109,31914,0.09237545123646929,0.09,218869,1v5
DouBanLv1_c3_c2,0,37504,11310,0.10547310833555672,0.1,218870,1v5
DouBanLv1_c3_c2,1,38076,46548,0.10375201634313563,0.1,218870,1v5
DouBanLv1_c3_c2,1,21982,37504,0.10246712286779813,0.1,218870,1v5
DouBanLv1_c3_c2,1,6147,50105,0.10133704007708971,0.1,218870,1v5
DouBanLv1_c3_c2,1,12470,23901,0.1023673571863647,0.1,218870,1v5
DouBanLv1_c3_c2,1,2336,43448,0.10531445278507413,0.1,218870,1v5
DouBanLv1_c3_c2,0,39576,2618,0.076754024619847,0.07,227880,1v5
DouBanLv1_c3_c2,1,1689,1742,0.07682436666869986,0.07,227880,1v5
DouBanLv1_c3_c2,1,1062,45083,0.07303705945692761,0.07,227880,1v5
DouBanLv1_c3_c2,1,50822,51682,0.07606365317540453,0.07,227880,1v5
DouBanLv1_c3_c2,1,36968,40285,0.07992643515312513,0.07,227880,1v5
DouBanLv1_c3_c2,1,5997,35789,0.07218119573570751,0.07,227880,1v5
DouBanLv1_c3_c2,0,39651,5417,0.08756856119195094,0.08,228058,1v5
DouBanLv1_c3_c2,1,49974,50824,0.08549345149469548,0.08,228058,1v5
DouBanLv1_c3_c2,1,10593,15531,0.08227225097739255,0.08,228058,1v5
DouBanLv1_c3_c2,1,398,5262,0.08061730250192803,0.08,228058,1v5
DouBanLv1_c3_c2,1,5036,13223,0.0806408364785765,0.08,228058,1v5
DouBanLv1_c3_c2,1,864,31869,0.08508639454091912,0.08,228058,1v5
DouBanLv1_c3_c2,0,39651,6885,0.07770685056983694,0.07,228059,1v5
DouBanLv1_c3_c2,1,1689,1742,0.07682436666869986,0.07,228059,1v5
DouBanLv1_c3_c2,1,1062,45083,0.07303705945692761,0.07,228059,1v5
DouBanLv1_c3_c2,1,50822,51682,0.07606365317540453,0.07,228059,1v5
DouBanLv1_c3_c2,1,36968,40285,0.07992643515312513,0.07,228059,1v5
DouBanLv1_c3_c2,1,5997,35789,0.07218119573570751,0.07,228059,1v5
DouBanLv1_c3_c2,0,40285,49,0.0739516329617044,0.07,230607,1v5
DouBanLv1_c3_c2,1,1689,1742,0.07682436666869986,0.07,230607,1v5
DouBanLv1_c3_c2,1,1062,45083,0.07303705945692761,0.07,230607,1v5
DouBanLv1_c3_c2,1,50822,51682,0.07606365317540453,0.07,230607,1v5
DouBanLv1_c3_c2,1,36968,40285,0.07992643515312513,0.07,230607,1v5
DouBanLv1_c3_c2,1,5997,35789,0.07218119573570751,0.07,230607,1v5
DouBanLv1_c3_c2,0,40285,2377,0.09010531098541635,0.09,230608,1v5
DouBanLv1_c3_c2,1,1302,25802,0.09552144330321967,0.09,230608,1v5
DouBanLv1_c3_c2,1,4246,6885,0.09778774521596992,0.09,230608,1v5
DouBanLv1_c3_c2,1,43488,44657,0.09005201990791638,0.09,230608,1v5
DouBanLv1_c3_c2,1,22912,34624,0.09551531347579827,0.09,230608,1v5
DouBanLv1_c3_c2,1,13109,31914,0.09237545123646929,0.09,230608,1v5
DouBanLv1_c3_c2,0,40285,9704,0.05499808650517981,0.05,230609,1v5
DouBanLv1_c3_c2,1,16340,39564,0.057269356066413035,0.05,230609,1v5
DouBanLv1_c3_c2,1,6817,11861,0.05916975601173271,0.05,230609,1v5
DouBanLv1_c3_c2,1,2236,40400,0.052783224210632106,0.05,230609,1v5
DouBanLv1_c3_c2,1,5594,29442,0.051929659373155225,0.05,230609,1v5
DouBanLv1_c3_c2,1,948,25051,0.05656891594762935,0.05,230609,1v5
DouBanLv1_c3_c2,0,40285,27869,0.08402592144514139,0.08,230610,1v5
DouBanLv1_c3_c2,1,49974,50824,0.08549345149469548,0.08,230610,1v5
DouBanLv1_c3_c2,1,10593,15531,0.08227225097739255,0.08,230610,1v5
DouBanLv1_c3_c2,1,398,5262,0.08061730250192803,0.08,230610,1v5
DouBanLv1_c3_c2,1,5036,13223,0.0806408364785765,0.08,230610,1v5
DouBanLv1_c3_c2,1,864,31869,0.08508639454091912,0.08,230610,1v5
DouBanLv1_c3_c2,0,40285,29400,0.06701842596390899,0.06,230611,1v5
DouBanLv1_c3_c2,1,2209,23997,0.06107281110915619,0.06,230611,1v5
DouBanLv1_c3_c2,1,22618,28143,0.06774369914933397,0.06,230611,1v5
DouBanLv1_c3_c2,1,2920,18187,0.06673428352996279,0.06,230611,1v5
DouBanLv1_c3_c2,1,43955,50833,0.06254071123030289,0.06,230611,1v5
DouBanLv1_c3_c2,1,5788,22705,0.062073362603612306,0.06,230611,1v5
DouBanLv1_c3_c2,0,40285,30127,0.08722005481407384,0.08,230612,1v5
DouBanLv1_c3_c2,1,49974,50824,0.08549345149469548,0.08,230612,1v5
DouBanLv1_c3_c2,1,10593,15531,0.08227225097739255,0.08,230612,1v5
DouBanLv1_c3_c2,1,398,5262,0.08061730250192803,0.08,230612,1v5
DouBanLv1_c3_c2,1,5036,13223,0.0806408364785765,0.08,230612,1v5
DouBanLv1_c3_c2,1,864,31869,0.08508639454091912,0.08,230612,1v5
DouBanLv1_c3_c2,0,40285,30884,0.08526325927031024,0.08,230613,1v5
DouBanLv1_c3_c2,1,49974,50824,0.08549345149469548,0.08,230613,1v5
DouBanLv1_c3_c2,1,10593,15531,0.08227225097739255,0.08,230613,1v5
DouBanLv1_c3_c2,1,398,5262,0.08061730250192803,0.08,230613,1v5
DouBanLv1_c3_c2,1,5036,13223,0.0806408364785765,0.08,230613,1v5
DouBanLv1_c3_c2,1,864,31869,0.08508639454091912,0.08,230613,1v5
DouBanLv1_c3_c2,0,40285,48300,0.08891694792458307,0.08,230614,1v5
DouBanLv1_c3_c2,1,49974,50824,0.08549345149469548,0.08,230614,1v5
DouBanLv1_c3_c2,1,10593,15531,0.08227225097739255,0.08,230614,1v5
DouBanLv1_c3_c2,1,398,5262,0.08061730250192803,0.08,230614,1v5
DouBanLv1_c3_c2,1,5036,13223,0.0806408364785765,0.08,230614,1v5
DouBanLv1_c3_c2,1,864,31869,0.08508639454091912,0.08,230614,1v5
DouBanLv1_c3_c2,0,41848,5417,0.0811292757742176,0.08,235989,1v5
DouBanLv1_c3_c2,1,49974,50824,0.08549345149469548,0.08,235989,1v5
DouBanLv1_c3_c2,1,10593,15531,0.08227225097739255,0.08,235989,1v5
DouBanLv1_c3_c2,1,398,5262,0.08061730250192803,0.08,235989,1v5
DouBanLv1_c3_c2,1,5036,13223,0.0806408364785765,0.08,235989,1v5
DouBanLv1_c3_c2,1,864,31869,0.08508639454091912,0.08,235989,1v5
DouBanLv1_c3_c2,0,42991,6885,0.09318445460155994,0.09,239851,1v5
DouBanLv1_c3_c2,1,1302,25802,0.09552144330321967,0.09,239851,1v5
DouBanLv1_c3_c2,1,4246,6885,0.09778774521596992,0.09,239851,1v5
DouBanLv1_c3_c2,1,43488,44657,0.09005201990791638,0.09,239851,1v5
DouBanLv1_c3_c2,1,22912,34624,0.09551531347579827,0.09,239851,1v5
DouBanLv1_c3_c2,1,13109,31914,0.09237545123646929,0.09,239851,1v5
DouBanLv1_c3_c2,0,44133,9074,0.07582404445030173,0.07,242856,1v5
DouBanLv1_c3_c2,1,1689,1742,0.07682436666869986,0.07,242856,1v5
DouBanLv1_c3_c2,1,1062,45083,0.07303705945692761,0.07,242856,1v5
DouBanLv1_c3_c2,1,50822,51682,0.07606365317540453,0.07,242856,1v5
DouBanLv1_c3_c2,1,36968,40285,0.07992643515312513,0.07,242856,1v5
DouBanLv1_c3_c2,1,5997,35789,0.07218119573570751,0.07,242856,1v5
DouBanLv1_c3_c2,0,45852,6885,0.09244497358303026,0.09,247193,1v5
DouBanLv1_c3_c2,1,1302,25802,0.09552144330321967,0.09,247193,1v5
DouBanLv1_c3_c2,1,4246,6885,0.09778774521596992,0.09,247193,1v5
DouBanLv1_c3_c2,1,43488,44657,0.09005201990791638,0.09,247193,1v5
DouBanLv1_c3_c2,1,22912,34624,0.09551531347579827,0.09,247193,1v5
DouBanLv1_c3_c2,1,13109,31914,0.09237545123646929,0.09,247193,1v5
DouBanLv1_c3_c2,0,48311,9074,0.07931543410196715,0.07,252339,1v5
DouBanLv1_c3_c2,1,1689,1742,0.07682436666869986,0.07,252339,1v5
DouBanLv1_c3_c2,1,1062,45083,0.07303705945692761,0.07,252339,1v5
DouBanLv1_c3_c2,1,50822,51682,0.07606365317540453,0.07,252339,1v5
DouBanLv1_c3_c2,1,36968,40285,0.07992643515312513,0.07,252339,1v5
DouBanLv1_c3_c2,1,5997,35789,0.07218119573570751,0.07,252339,1v5
DouBanLv1_c3_c2,0,48578,440,0.07770607230525499,0.07,252602,1v5
DouBanLv1_c3_c2,1,1689,1742,0.07682436666869986,0.07,252602,1v5
DouBanLv1_c3_c2,1,1062,45083,0.07303705945692761,0.07,252602,1v5
DouBanLv1_c3_c2,1,50822,51682,0.07606365317540453,0.07,252602,1v5
DouBanLv1_c3_c2,1,36968,40285,0.07992643515312513,0.07,252602,1v5
